,SID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
133,minseong2,2742.5663780226478,-573.8343476982966,3601.4427808951004,-1471.2945556940751,-361.12196235121957,-1054.9025058620477,-76.50588318770956,-378.3897843744423,-570.3771465194004,825.397402483744,-14.154733327799462,-203.29745480396522,477.2087154479337,432.2027928676082,714.0807663815001,342.037054795193,62.94626360625871,552.9535028766484,-184.20699377588693,366.29023413690004
134,minseong2,2719.385608593085,-611.8713860377583,3100.9962421291075,-1921.7125814726787,-172.07311489175484,-814.3750479932046,-593.8399632415842,-298.85068309155577,-696.3210792913803,887.7490391372039,-411.8032521952483,803.327498734504,550.5785050606065,-240.24699655895128,64.83287936258597,262.8594688783467,-904.9147886987338,488.584281861624,484.5066835099597,644.7118864341703
135,minseong2,2666.6041069432463,-660.8090200258623,3728.637725548613,-1528.5086796413364,-626.5534047594507,-966.1030497267851,-372.05544219260486,-387.3712548406689,-737.5999748051473,578.5613967837645,87.25375527392222,-0.3459892073959274,356.49306123154355,334.67180242554497,587.2216356857369,-9.475031949296405,301.66769191600974,302.9544984390474,-412.00153307630984,261.4552236769676
136,minseong2,2290.8795475274524,-586.0529384427741,3815.049791185957,-1855.8595853765403,-482.32186819083137,-1076.6463468971713,-870.0833178976984,-179.0680526708391,-408.28938116425667,276.87260021270845,17.106616980473838,236.85312308125842,65.4286578848433,205.97841669682578,276.6026911077653,-142.84868598847333,524.719871954738,-82.74105255650728,-337.88564708516674,-191.61410853395608
137,minseong2,2152.4216235665986,-699.0638852915054,3800.4294552314523,-1798.1400749497457,-552.7943821821495,-968.5779120215991,-1122.6553445912152,-91.58451552762554,-342.55893431357595,-22.36878751692972,315.8631807481824,260.1827421013983,-184.386964195225,69.23403186020789,-1.8029127482053884,-295.36966163504655,739.3835674626721,-389.83988475586057,-538.7811182118946,-424.064751996317
138,minseong2,2030.9867490180475,-835.7835995918294,3591.2799841284977,-1738.828990836964,-365.5604369422761,-992.2991204188675,-1584.8987929739671,141.08753437017538,28.50341853473421,-115.24823847951949,612.8963017437447,425.51847421119083,-680.3474850931732,-118.1600755958939,-396.73807905841653,-396.0259931608401,829.1473715215329,-756.1580296024181,-552.7593577924832,-530.2915153334216
139,minseong2,1688.7391614787057,-864.0758282509005,3653.6629360276515,-1664.9952983579008,-423.03868661652484,-841.4998599029251,-1687.004000326561,176.2344835308061,52.195657673336726,-247.5641934703808,721.7317710069615,508.4328631449708,-683.1035724356459,-205.51279347636873,-563.182823169478,-453.56982924413757,893.9993023231045,-742.2045617311115,-671.4485634617596,-832.8835434917789
140,minseong2,1861.3444966809716,-809.8435389217046,3482.994377907463,-1496.3064825818083,-295.294706504329,-762.3505390129727,-1808.339582654884,227.9002917325344,-103.39754309354218,-256.46962046862006,1114.5169214103241,481.041615499093,-1013.2734328986427,-363.7721096114087,-850.0400112843859,-472.1935769274946,662.2963027579932,-840.0901235738212,-854.8087934441942,-503.77432413438817
141,minseong2,2189.112315104499,-879.706010261016,3181.522013113906,-1069.3129201100191,-59.64560177168215,-609.5768155753904,-1853.4270223371182,495.35823358604915,-355.5394578502542,-7.271437362837753,1469.7087429844773,355.2206416608552,-1189.1204405790027,-289.68685234320026,-815.5189596043439,-410.76417778217757,303.17509139498816,-686.2383222765188,-974.3260386219656,70.51651440770557
142,minseong2,1936.8555266520523,-861.09374143051,3180.879065598201,-1345.8667401665639,72.64640648793251,-754.1969168311102,-2104.9560148334567,609.3536439837088,-76.82612380045683,-38.00596019059968,1227.4170131821304,752.6005320884822,-1196.0506238640544,-226.23495198520067,-879.1922715905831,-336.66648070911333,386.2809164843433,-872.3448284606408,-945.3246049723839,-127.51258899180146
143,minseong2,1721.2428414548194,-685.6940398518021,3041.964166790429,-1443.108063137953,318.02988295110276,-964.6746413586768,-2353.4343702766173,811.7912844389036,270.2235394364384,-141.06917004690987,850.5868214375674,745.5295155059715,-1325.4357559810385,-127.33228071139409,-924.1941822972911,-36.918582988253945,263.98913292758516,-1025.6364960195583,-672.9326281099474,-472.5767648965966
144,minseong2,1469.9338635874778,-616.3394310818801,2948.162119515573,-1541.8044647746883,462.86323210509363,-991.4999794170955,-2333.0428826146726,846.0952764177357,401.21505876715946,-354.1765720768712,433.78428941657984,683.114599269868,-1379.3955687975345,-130.3442880811835,-932.7127965214819,113.16458264997812,82.575526682051,-1044.7753100864638,-474.7405805038405,-755.7438208480851
145,minseong2,2892.1438391925526,-642.7732983167259,3150.487268226151,-1827.9956368873227,-159.7903912594764,-962.4948352465367,-743.8670200995595,-230.5172020278253,-568.2063186074613,1066.321758619029,-213.29740102942066,693.7833541386984,521.1821569496014,-117.9518243326151,178.3914528877217,298.17942636396793,-871.1514333542937,624.5263474625452,508.85988876523,640.2680950858816
146,minseong2,2874.609159839647,-536.1756640784488,3238.8322780926487,-1869.432273460243,-283.98254716893985,-963.712077891314,-710.7591676821384,-274.7687732591922,-687.2981230820362,926.1190512647441,-221.45265217344988,648.1586315027153,602.9463904384241,-82.54619090542987,209.6328690516495,168.87544414288232,-787.2281741032325,652.6079850758779,319.6176409556048,673.4434674658988
147,minseong2,2719.3979517505436,-552.5855738396004,3349.2243810061796,-1795.737789631216,51.67995104352948,-1117.2184151932927,-1373.6664951093815,112.0297517733809,2.382017693375886,1018.9240026927968,-116.86137524918234,539.3561526195687,276.161147601352,147.64930884254903,264.8437396256787,319.4511071501209,-341.56619071887894,319.31063771395685,764.8141447367608,132.83532312864816
148,minseong2,2544.290946586323,-414.67630820497595,3520.896724641918,-1868.939967963811,-397.6040155671659,-901.978072253137,-1052.835979597838,-167.98135801402395,-739.4785997393506,536.3529812758617,-87.46261824217449,583.7676542109001,489.91765370155053,30.516565353546135,183.55523059235298,-144.51767855627332,-198.04350586560057,334.2977246541888,-72.46975392100943,318.9654698039916
149,minseong2,2628.4955420885203,-492.70469295178134,3366.580856709918,-1913.795674237768,176.708456758813,-1098.8332986270498,-1768.331970868352,376.48030943701764,437.5735500735589,703.7361615768112,-331.4459635650213,546.1126182043143,211.40720406263847,404.937142960549,360.9522586091725,257.4184842414538,-38.547380320250596,-77.91664392186613,1131.2025847720695,-201.20637569421956
150,taehyun,5099.603849670964,-3399.878739993301,-2225.1324147248465,5359.358551885715,2316.7143510250444,-2998.847628879557,-1679.5897414920457,-218.98282364035015,-238.65648076900465,1281.1218592484051,931.5078627867525,-558.4423077491496,2319.8915154180386,-1409.8955932842632,-607.8381259270523,-991.1019858547763,182.26987725214815,-175.01599141505693,152.81849747482525,-123.55072928975544
151,taehyun,5065.5365642028955,-2769.2666851847566,-2620.1124393475043,4741.963999451359,1932.115260781483,-2693.6297175803907,-1140.5289696606953,-580.8165231164737,586.0876742246946,1629.6194246924479,1108.3119354572627,-460.91258678512446,2491.2256040289326,-1033.6630649347408,-343.7003372606978,-778.1780186109684,-437.9336605260999,-440.0841520909821,-192.7471415085908,-284.65293375107
152,taehyun,4046.2788142109703,-4038.5410050517694,-2152.1707636300457,2768.2700959030103,1629.0878040838422,-902.7844836399261,533.9807962729365,637.5709473576514,-1113.6938592012011,555.6571440639534,-756.561043511261,415.448067316672,-702.7145761255355,1419.7867158219792,859.0382205733658,703.7186079406226,1058.2202697339794,-786.3708572071866,179.59344608844216,-956.6826028777482
153,taehyun,4130.496268592547,-2512.8378520109677,-2884.6394406746977,626.198056911083,507.6977085448126,288.7148836054416,1499.6205403389883,67.17085327189187,-263.5739915571534,1388.3146576859474,-191.84741108717196,343.1266753904209,-70.94748932451441,2028.444826453827,632.309017743206,1231.7567634537445,916.6440878440766,-1892.4706548371278,-486.5346045729693,-1076.0093219973073
154,taehyun,4264.939230934276,-2440.1234146248316,-2792.3179689964163,609.5313307310431,275.0802308729379,162.97985788386583,1202.9038861669378,-363.7943943573284,-197.31045160961014,1228.6347591418007,213.2920513598622,235.9003889734357,284.25963298792203,2022.691839261308,572.2203797444371,1697.400852725179,525.3446524247533,-2162.2169214898627,-458.538111587707,-1124.7929125163037
155,taehyun,4248.033487580103,-3046.1730202181125,-2881.6449832726894,262.25469346830886,114.51532693792588,42.18284266838831,1391.3588818775866,-1157.2639208342534,205.5295459082455,1221.6872643512843,152.636917784868,-570.3196502032814,204.18240167317305,1427.426214581461,750.6287733273263,1407.0201907282024,663.7014680348807,-757.184155446302,-690.3263705491521,-806.3987897513673
156,taehyun,3836.72147416849,-3925.4009092671995,-3379.6617688026936,-624.2614398635126,530.1032306671931,592.3742573798911,623.2885530385297,-539.9902414583726,1962.203691904982,1385.6476597375035,913.5164565954426,-804.5844003750141,-1192.6303393037265,251.67724655152963,874.774865397103,92.6448424861717,428.277118434383,558.0805068293845,-668.1854338432847,113.41212124344466
157,taehyun,4289.900136590937,-3274.4730211846504,-3659.796804698928,-135.9308340894021,758.5456227088181,839.8790944341865,488.081279014274,43.103872249654756,2044.1221797181327,1458.1376930100937,940.3191798642509,-816.3642048023297,-799.085091879914,290.806503313189,551.1297645567583,469.07656735321575,-335.5410644343188,106.57470880279476,-523.0058987509057,-130.98164381230515
158,taehyun,4288.74479394925,-1754.1714986621316,-3204.699234233228,-694.7803757722993,508.8650789409731,601.2918994107002,846.5275453271529,-587.1141378688983,964.4872371321044,1280.8691731686881,434.0918324224213,441.32015624622045,-54.71458729321621,717.4322933615774,-1009.2184307426219,982.8262480810157,-1696.878040246014,-1059.2691591886114,-131.58120514539763,625.9429098502002
159,taehyun,4136.685932896704,-1984.0864518885403,-3272.1710677321803,-864.5352910210643,537.85160993576,470.6881500972612,816.0925585221859,-723.5120315511444,1173.8264195000763,1386.1745012060687,393.3806725150958,451.8442901397649,-357.4280518404187,557.5206676303729,-1149.1289264630948,850.2753748327087,-1514.6187225697158,-1026.471437924372,-28.737455459234322,829.0149474626022
160,taehyun,3963.9571571379734,-2357.8940611302874,-3555.1470668585457,-454.51020484006233,810.3480285160005,288.3236034502991,600.9342182782987,-1138.4505516322413,2147.9539894717295,2242.759929380316,520.2333132067108,-0.8812731110733445,-1288.8156558931357,180.63139284014642,-157.06255718777874,392.3347388031084,-691.2013817645434,-155.19925699695648,-441.2990305093544,665.7133359937188
161,taehyun,3189.440587466996,-4001.597163913563,-3826.0414802279993,-1123.8486267190049,882.508113605627,717.5838100157945,173.99951535309472,-800.0017708209101,2653.081747425179,1541.211083488799,745.554842215404,-836.8541866051602,-1714.7384927332914,-246.73233822837804,636.0373614963582,-341.56286396747095,-134.1120732734112,324.55881496892545,-481.3544370417621,349.72907100042454
162,taehyun,4814.460347700799,-3727.358856000062,-2018.9438342823785,5407.714119225667,2433.3088895709684,-2839.0999772306122,-1564.5174157496408,-262.7295130251168,-371.88407858358926,811.1098523982935,552.3692211201035,-279.49955611852437,1859.393947255669,-1616.1094319982037,-415.2084438685256,-774.7539247675172,159.12896785083706,362.01655907852984,195.21101534412108,-108.38605574254538
163,taehyun,3418.825510341953,-4769.825508625829,-3043.4852616205117,-698.8924275941226,271.97876629321536,43.78267484681799,-311.3583137142741,-1098.8346194732849,2382.459535198586,667.2666574326778,553.3594269807193,-984.682973047086,-1718.8093539103334,-808.32361741519,1189.430331215346,-861.8963131520665,709.0178187552657,1093.4981755476551,-113.19658850373511,299.51711565246325
164,taehyun,4017.399802838154,-3228.098978951892,-2788.000783142455,-812.3448746278218,49.29445980070353,987.9336982569129,-570.9186913258025,-768.1332871751811,1902.8555307954364,716.3094772068087,220.54244007317666,-76.4823690172931,-1464.2883714299032,-843.2805416125299,1212.1466758195418,-455.6350736503373,-369.3932476060561,727.8013967559259,-479.08868907664566,-131.01861044421346
165,taehyun,3894.880486758703,-2259.2337257252307,-2134.053020017024,-1152.4374548269357,-170.38591282130466,1356.3803332195014,-954.1391401441381,-303.7448605209381,1580.2927918118532,450.01451797254856,-266.52653451420116,593.294255186297,-902.0298526795785,-814.7823938671877,1413.8043714044609,-950.4292365087131,-369.3777029136002,965.5293788330241,-304.60257886632724,-325.5517756585452
166,taehyun,3426.0267340626574,-3116.4723679861036,-2435.255531563251,-1663.940889272397,-524.0244861107956,1678.3175193210864,-1922.528424531138,-452.60746842043056,1973.3482087462232,328.38051411794737,-270.33938899760545,469.81788980538795,-1060.2631679181804,-1126.1290042228522,2179.8408974994086,-1381.0014415989262,51.46601360728057,1073.048044786937,122.51737632728056,-588.8376797906295
167,taehyun,3036.680711319543,-3944.4652888083842,-2187.561200873177,-1839.6829621831484,-704.5307945103084,1352.9709928707098,-2124.214776919616,-901.4099209561003,1563.198727669222,-173.1659289355868,-542.8174748714325,254.2326315599798,-1078.7908103024276,-1269.9188981291145,2012.4028315522758,-1630.8167423798757,506.5162849631227,1146.8882624040136,475.52800294300016,-596.2428825083632
168,taehyun,3271.746894065067,-3511.752221272105,-1972.1967757077598,-2250.647731106965,-1055.106063704892,2132.037469787956,-633.5083806704096,-754.214973699582,-523.1887576013056,-1140.89884867445,15.795071850766668,368.6772709870021,217.1692315892652,-514.3608084296814,-928.4250409020614,-157.17085018958068,-826.8893583775111,139.73968667103648,169.8485953547595,-21.87096306883804
169,taehyun,3174.021321047939,-4683.17630304025,-1624.1649901677629,-2442.1155560273032,-1277.769219225548,1399.7393979558287,-1120.3255806625914,-1368.0609848170793,-288.3168448695613,-1087.8874980121575,6.898700049577556,-124.75269219296659,288.16210353831787,-272.4841889624063,-163.31376118940543,-640.2158533146917,-412.25142490743247,-42.852997905822214,108.6460901826007,221.9828677742932
170,taehyun,2834.2506595907907,-4662.883878495469,-1743.0732565905964,-2445.0674586452037,-1224.2066595709389,1526.0278967021989,-756.0992583236291,-1665.9396929579566,-781.8706887444101,-1337.579086274536,134.28712422344208,63.52619163589235,628.4313398264654,-313.09420766016194,-663.2340482406347,-314.1441694981581,-620.6232334845123,-159.83007936058462,147.0821536700583,211.27214782986366
171,taehyun,2611.1461831912493,-5074.507763191721,-1256.523195802173,-2358.487187129273,-1386.5937514675065,1187.289241657674,-230.26477059363287,-2047.0660720192518,-1507.169770114941,-1914.265994503863,-594.2559593726611,-546.2912734873781,1313.6194057825012,-254.01906699265197,-354.788102410824,25.762764714646625,706.9763480522164,-406.539885520264,282.1906566255076,-206.38795216358193
172,taehyun,3016.440622349095,-5184.967923043591,-1571.9510766998305,-1932.8418193811767,-1350.4441377619953,1571.2061693926448,-649.2038708884809,-1978.3372277317078,-1520.7789331717488,-1877.4655610738514,-455.56598419882215,-796.7623766361189,1256.4899653524576,-6.075137330756672,-25.185680838234354,-52.014284613166296,419.89990962226284,-307.52102932690633,-196.4960074228216,-807.284119109121
173,taehyun,4850.793760860622,-3377.247942857023,-1986.019367293037,4930.422682907974,2370.7030745562624,-3027.72836001706,-1671.0185834037286,-188.55988092179342,-331.2241226397686,945.3711751236937,867.909441369938,-455.29480378691625,2034.7877151237763,-1076.1578524206193,-649.3415120371737,-668.5290304716136,17.94993429011619,-190.66528320433628,328.55244850123955,-155.69276857973978
174,taehyun,2893.830050339719,-4994.534120289055,-1425.427119417401,-1836.8103387209435,-1235.932119541047,1372.360463540939,-54.942438599860644,-2054.0921208597147,-1771.900041549911,-1994.8676433381918,-669.7155185612678,-680.4518777973341,1441.4425441271724,-204.121323971612,-133.79828495444704,484.01983194026894,593.6113466445056,-349.8399536913695,64.85407435037047,-742.2580891400976
175,taehyun,2679.211432431791,-5461.978373007104,-1646.0720747742198,-2311.13472773164,-1351.8824413224595,1228.837082787313,-605.336847089637,-2572.5474281157803,-771.669909343201,-1152.8751651167029,-650.8071502004351,-396.29686483363116,1065.0382154297688,-66.15505084994119,410.9747465483663,-229.21851987652798,694.5916841972363,-175.74660029714423,-366.98972727656286,-338.9960476187397
176,taehyun,2995.2766907498153,-5103.327896280164,-1963.2631052850575,-2092.0939420526515,-1427.8423992140922,1603.8841903242726,-284.4283562154104,-2211.2813070002394,-1164.4551108024066,-1846.1693249593288,-633.6818253613711,-589.3341371905937,981.2058862518496,-322.1527965985782,260.00080876724655,317.9772645271578,326.1849546989194,-28.80515386295313,-43.32338008622766,-508.71360785035137
177,taehyun,3020.6517322110963,-4912.496791726938,-2157.8877118200435,-1864.347834838865,-1071.2166030822068,1520.5223231305222,265.3942363818934,-2131.539249685565,-775.6846607431507,-1492.4589736835972,-333.83367120264006,-165.55187106150197,577.2002226725721,-309.932610561251,-384.55048619378425,443.69019327633833,-337.46099803804617,-3.27912368332252,269.42655369464,33.659324313567566
178,taehyun,3415.4146333913855,-4237.116181880202,-2513.3917779212543,-1237.3631194496586,-170.00851391975382,1350.047893202741,151.90493473976633,-1615.6980764280424,150.7150593180483,-210.82742889873094,58.449884222757056,279.2958458293518,-303.56125881964726,-37.99889788586195,-1162.7311383702151,335.35005749028767,-1425.3074535536987,-407.60431688605075,-47.863430615974465,378.69309403546333
179,taehyun,3482.601580139379,-4211.493553860225,-2197.466268245993,-940.0950668315076,-279.13661073554897,1212.5040579119939,729.0776994805942,-1357.2196893165756,-295.8519124814336,-544.9419687181268,-202.74264610479256,-25.834796241215418,-273.21961512965146,-24.40390640249282,-1524.1757880502955,633.1974729551006,-642.2148758317306,-503.10851274434725,617.750050042696,350.1839279176149
180,taehyun,3131.258141178094,-3292.824852993531,-2139.4661698338637,-1035.3571773139934,123.40173263668652,1396.671633365048,961.0249834914789,-647.2453586948775,-429.46363781775256,149.48256758928193,-284.0600307188809,427.5129208257388,-477.32832120167893,-113.32034843394257,-2152.6325631597406,244.56718402694895,-98.24270868537967,-416.0809478523071,1004.5534606379077,763.9758719634825
181,taehyun,2778.476500269835,-3637.854997996405,-2302.708328214743,-1279.2226818564825,409.1124804492469,1735.6190406213238,799.2362029988745,84.92100869156754,-220.0317436933882,191.58267547831016,269.92625609781516,80.6392979722745,-380.9749440174458,-200.24370785624188,-1868.8196560401595,-133.35154222565131,392.3256366577987,-126.07756571444642,929.5585798600264,1065.6159939726476
182,taehyun,2889.1847819050126,-2784.8625198337236,-2065.3133405224967,-1396.4031469439567,866.8616267830414,2000.7915510074756,715.5905391693453,1423.3247061475233,-387.7155737692313,460.3105493986977,440.55387772071725,245.5467939397611,6.908576697308916,33.65081038403463,-1668.615229285741,-302.3012188475599,347.99751102198786,84.91753590622092,904.5592599583536,1071.1359555559436
183,taehyun,3283.2451749384322,-1725.3036395229062,-1770.4265035673182,-1336.155652607369,970.7868475569045,1985.9467337289395,704.1323326019512,2423.9650394206433,-516.0940898301877,1000.9274671162336,360.66152881149713,135.0554892822767,371.585265206441,78.20912081888748,-911.555668783162,-126.40993164502966,419.83564555393974,223.63462849920217,656.2449712686465,621.0443171170488
184,taehyun,4759.129582192653,-3460.5720959780956,-2163.1156357138557,5154.03605784394,2457.0558335475203,-3033.148357463563,-1347.8802033382574,-315.6917575749698,-349.62361324070787,1035.4459650579824,610.3516957807032,-149.53992278024452,1982.8647232825822,-1005.17029208483,-293.3357931709659,-850.06249067236,174.53566584052555,-370.33410907370836,54.85407565004695,-237.73849230386384
185,taehyun,3075.3774586749714,-998.4104666395251,-1374.339875508463,-1113.4195511397359,1047.8601292210815,2057.7486742730425,721.5938914460969,3562.8022026560816,-767.8723758063618,536.7872743182029,290.4041679595077,-161.20955113287204,660.7108136301798,177.38675210731947,-272.21871915792303,-109.96387949957622,201.77362246159112,602.5576626347466,-170.79639036619227,80.25238444465396
186,taehyun,2984.5059085928283,-954.7487656151471,-1306.6354373957765,-1249.3286022996006,964.2517549948498,2086.073585421102,726.5039483796123,3766.6683058830754,-809.6394670916025,415.4558138567176,186.16476361562147,-117.44480803960246,739.3062938573495,97.9836990118977,-81.74976772253765,-226.36190108449352,213.49964140437314,524.4749770490334,-169.38712792874242,-8.424269212117004
187,taehyun,3161.600628135258,-508.68957223810685,-1247.9630198544028,-1127.5464482262887,914.0590358238046,1956.7169955256622,796.9033847856655,3552.3879662843965,-866.8148200807921,624.3934329375145,81.86942130177468,-172.31473190698483,704.4833783261753,128.5728188649039,-124.2204866788994,-88.41988025835164,159.04281065559218,464.70085217344194,-305.4139002038268,-248.67812695161726
188,taehyun,2975.9684723804794,-1150.5026301392602,-1417.8878279231844,-1191.4979500908453,1014.4826071905127,2081.0481863643918,746.3061583253201,3605.294831126602,-501.0384730050083,326.12089820334813,394.7759452313144,-144.04285362725597,695.0960879683751,200.09433690286014,-79.72591126290841,-159.50368535766106,196.83309670941037,688.5941281098825,-385.13111942381073,219.3771588123255
189,taehyun,2910.0188070229106,-611.641485964268,-1249.154020965185,-1277.3226021535856,810.8342915265473,2151.447547964768,730.2648590654165,3742.4024663266177,-762.6042689269204,452.4159997993784,142.4953574101437,-215.370365617871,699.7011252479157,143.32222919287074,243.03515319016296,-186.77057660137206,315.78337780515045,498.31999514719064,-498.40294154510303,-362.4593319750467
190,taehyun,2954.4000283360806,-924.1442219151193,-1255.6713381428965,-1529.7792719746749,682.7011605918866,2007.2039338759473,627.6000736438446,3456.070287576821,-527.9806096128896,382.55785993440236,176.51675292915866,-172.86977591027576,763.9849722705018,-44.5199179122003,140.98258130338112,-215.4456723379329,688.3402030931741,154.98535641582103,-168.83762555318643,126.52362918930217
191,taehyun,3077.9505726708953,-34.35052661586908,-881.945373227806,-1053.9635620419822,608.7526875659146,1995.1020188432046,660.6133910703614,3366.1142804790325,-963.4270494421907,244.33587104773108,5.2653255426336045,-154.19056653761893,497.82726053284244,283.6148436833082,182.59297654613889,-47.469787091826184,-113.29451069061352,104.34652023386451,-395.53438858783016,-588.8205781415785
192,taehyun,2892.5123668698825,-511.72856310803166,-798.8431173083101,-668.4514098499058,427.99720958938775,2302.3489622873108,743.8712734860095,3410.2882195890234,-1193.146575372514,-132.73466379206423,-65.27967750039674,235.97062192076413,128.72251463505492,81.57232581305958,326.5679739651162,-565.323261191438,-209.0990490636911,41.10378926733764,219.50136764661093,-436.24270774875737
193,taehyun,2898.5455027861176,-709.8507046284942,-459.04091068323146,238.49956674368474,-52.34026718676132,2496.014299921357,269.90126771566133,3017.8312726209115,-948.0398890108839,-490.59928716555345,-351.1151682634356,862.2546046318947,-68.98139681716691,-108.57397075617963,569.7684525898737,-831.632450351779,-595.727773834733,-443.5988039275667,894.2113472760609,-103.1767375598871
194,taehyun,3333.0745569351316,-353.9792570722121,-373.897792372836,744.414766904265,-277.4932169551162,2332.1118114442543,41.780219367760836,2516.3765872754616,-835.050238799402,252.70113945722758,-713.7837213240107,978.1913031537798,132.7197979538827,-74.51439799726123,672.1620575449465,-753.079121764916,-176.08245680292228,-897.2121710221024,1086.1289022010483,-60.06387972615324
195,taehyun,3712.2404587614924,-5265.018266915631,-615.272094318136,3611.592917326683,3292.325401893438,-1904.8086423535779,-534.5301617364238,799.0172665065085,-1117.719923957642,-2271.772182404939,-760.19852202338,697.9318511222023,-1950.7141243410026,605.8342484931838,311.2359869815558,611.2785772158834,73.97507765723364,796.0634031639626,-521.7392094440379,435.1427277884343
196,taehyun,3755.1756691524106,-4138.875986172665,-123.96915197349364,4044.119939999641,2854.496905892277,-2274.4796030591133,-792.4061358217962,296.4429259661927,-1279.7179156582533,-2531.484413696941,-865.6390908056565,1077.8657530450434,-2417.3245585860973,580.9996267510594,209.78434190645612,606.398472033932,37.3569864590093,1018.8704655320768,-274.6519177307348,1080.3861894119805
197,taehyun,4167.332069891667,-3915.0479442435803,-836.7806322869192,3708.744987678016,2821.1294838433955,-2108.127026218179,-632.4741009535294,931.6970576459191,-1283.2157633372926,-1761.363097504717,-961.4892822570968,835.6699077991678,-1505.466375100454,772.4267745835731,565.0971343733191,749.7847516153938,-235.61617453496882,659.0573395128326,296.6492224506531,615.3261762610239
198,taehyun,3882.416834314487,-4441.9918992401335,-395.1197788662215,3490.8775209708783,2932.345600038623,-1983.710867613088,-940.0890984892046,896.5434587285968,-1529.0553111932395,-2492.262537503676,-1089.4894171234334,945.0660550257111,-1842.9691686872636,785.2590954158724,349.6211384089836,745.98438624802,-157.0227938848011,791.9523382896695,140.99435440718676,741.1144300894543
199,taehyun,4182.682730776043,-4513.35537834794,-1587.796378159207,3647.720380842538,2533.868416442212,-1792.0971700027667,-277.63013887933425,832.5047597552731,-1191.7366418640331,-860.2196577379882,-965.6936408203178,622.3802599286179,-1104.5181664949657,1257.8665696084893,646.747256338716,839.3388025837152,109.31169257416539,123.8292192919755,85.53917121299187,-167.2740329256671
